Id,Price
1124,303408.5069743683
3707,190798.79799230924
8767,173025.70236550225
1919,167029.55791623547
16741,161037.9782801114
6664,280018.2092203169
5688,355136.6820635938
7799,164987.25987007556
14843,281398.752190274
7532,159762.20041344463
8133,147560.65312351618
6264,335090.9376455764
4125,154495.56223419757
2410,168750.45411960658
13607,220504.0017863413
1716,272888.8177092519
1370,145130.0317684092
2273,394995.4161008956
15298,323190.43969433266
4284,262955.52171873144
12303,159248.04599600134
7808,139309.5055561237
2203,148911.37748030433
7237,132297.40071009274
15864,168637.60964993513
2844,164080.13482962165
5729,167831.16614097735
11812,337518.4268936924
1779,141960.41708260428
6442,159573.67494966672
6160,198227.1488130754
8266,193954.44849071844
9903,157956.38266242057
2867,137117.84935027745
6998,179141.75300759103
13932,184915.8206625423
12587,178600.50408827633
3611,247931.9614331793
2646,285249.203627392
1890,158069.0916442678
860,248230.54537354165
14187,197616.32257832517
12569,298212.99084598274
1276,115242.9918425391
12025,222840.54915918832
4890,309941.0389894689
14410,305409.3457304895
10352,232081.36236063106
11407,273615.522126355
10384,169127.26747729408
7622,282008.9299440316
12578,182294.74303738435
15820,173560.64092159527
563,204001.66586333557
15226,169323.42636984176
6396,217571.58163153855
6247,139326.6451420391
3339,158065.02697573183
10975,279339.00157600787
7475,122845.25278713737
11129,178094.46935534754
3051,242321.44294149248
10232,251211.77759528076
14106,175590.362626726
5502,227729.6070951551
4558,71486.1966185993
4181,158546.1600280922
8426,125728.36604612728
6611,139363.65272570594
14641,166751.54807705738
15539,276619.81910775846
13119,135398.3748740419
11716,183856.84837013212
7316,236752.44046040464
7791,111035.5466177154
13034,330128.5355891363
1068,248087.0856947747
4060,177886.57340771588
10172,218405.5380835937
2591,192782.07915698504
12494,353862.8586317018
7828,263188.04725911416
15284,178558.8831718685
7947,174327.57739950877
16335,214579.85625891446
10234,354191.0847227711
2797,268586.9892212553
5341,232949.61095092716
3059,282529.4191295935
1559,70702.79154539427
15320,276240.67482109455
10284,367773.2817239578
4134,235211.25453245404
4481,237759.91558391997
7222,192849.7264082634
4062,225515.35936369846
2192,199341.9246120421
9637,184349.93534813725
16236,164732.9495806313
4272,165563.46663585748
9406,280719.4231636424
14309,233629.58526565298
1946,305280.29706489004
16235,246009.54132120218
7146,168024.82181313433
16784,221965.13131670133
349,326121.1345088088
6251,169988.86978507554
5128,341667.40893155057
11718,200514.13236398972
16721,109150.98684562
12517,185156.24780104772
15961,196526.54978179114
9428,158479.8663657309
14541,147654.99721959847
10168,156644.270439275
11270,167456.30331259602
13210,235315.03433312188
11518,180410.5312971822
12612,201565.65721873823
16352,129528.08552992615
9935,138754.7942052938
15521,302020.26066988206
11482,194859.21117998444
11443,169820.98560962258
9459,249106.98891408753
9218,169050.44657099736
854,145041.92585329973
5619,173914.7686080394
9208,167876.1318086276
4391,134977.537891053
15207,171186.0183072324
7183,178181.74734397113
16442,219699.15806661657
7936,90350.21331978322
10606,361485.3737896283
4979,156562.0125824222
4854,271912.5684495801
16476,129477.62650222854
10516,158482.78655423567
16261,292549.3087218581
90,333630.3046520546
5433,182769.7822876465
14338,143049.02219218656
13487,284470.9903324025
8211,476567.67193561676
170,163018.62338475988
14051,101566.40397597881
10686,205960.865226312
7595,276411.39410613023
6777,329470.5577712928
14661,199699.96157771364
13991,312387.0708633227
16795,181475.86933626045
2740,133183.1107240692
7368,267528.17604743637
2413,243051.848413582
1852,471332.0760682763
15200,312478.2019375675
8467,334909.2125127093
16379,264633.86545101664
3375,181065.59338638035
5945,494940.18131760816
2641,239560.4155347024
2837,314637.78462721186
3498,203997.7500376758
10876,157526.01942299426
1285,210795.4295347988
9285,259113.1702729058
4015,319573.945807006
2526,177206.9477417523
7814,200087.46326711145
7117,249267.29731037596
12359,122342.68490613853
3303,304384.6652437708
13874,177324.5522226137
5484,197372.2872533756
15067,163060.87044338504
12639,221694.40646816118
3388,228132.93144057808
4256,196024.64932616227
15738,204733.94804928784
14049,192214.05647700114
15780,188802.79257136484
9564,174370.64177203912
11910,210893.90352361486
11315,276006.80548031034
1733,159376.51321023997
3910,350582.54999722744
7552,407688.7611799806
254,195872.94083419963
5222,218239.51962163366
8314,228668.82809455387
16743,204521.86322279202
10335,119195.38818567891
8226,290868.8364290742
12254,218176.34339661006
13152,235253.11774169936
15020,192451.67222466238
16349,231967.80887432361
11924,156318.88334812544
12543,185512.1865569682
14114,227122.03081763446
12318,272686.0033514341
15383,197166.64629472757
6679,201120.47329981078
635,181555.37991447205
15993,249952.62978454155
11375,193918.77141356643
11216,180973.8227736554
15401,221751.7152932798
11301,159046.34965201674
13804,250331.01710662272
10839,185667.37112192865
1588,325029.26482229354
3596,201654.55150855708
5816,180229.75250005577
8099,149766.5573449838
6551,201302.58384429917
14075,456135.4690967076
13431,206774.19722396907
9481,323547.8709554293
5295,154710.68276380224
15859,351605.2890592639
10634,338411.505257798
444,222531.363512263
11686,243867.8517790026
1213,218739.65766314132
13970,184403.12035378648
6849,401599.94368000363
9911,220115.39688938504
5649,153383.77218623864
7184,271623.171242615
5877,299305.107740718
1655,327982.53680422535
15301,203333.80178872796
12389,270187.6991495424
5241,252892.93466072448
7048,157856.94938415842
10574,148856.8010490463
8593,146560.39331556516
4752,176496.00392300228
14663,180050.1080866282
10994,220041.66572029976
87,76786.96314886653
5132,124328.30741334592
6372,389290.02783568547
7411,278407.960056073
3319,248859.00699255036
9355,133860.52644502948
5139,255389.04589315396
56,290602.7366770795
3249,163050.3018506445
5047,78019.29291353373
13238,308018.3250264557
2190,241387.80751463055
15599,178778.01147831042
6542,158771.0783872395
1968,184007.31769903586
5630,181965.48015413203
9157,260712.67402886145
789,194224.80064585572
1413,270657.6905718087
12514,239497.93902434738
13459,147474.95345665424
1345,223697.7917727229
4034,209769.79513812382
15169,151164.45607373276
6770,252405.12947611525
3334,181502.00560118916
12998,159046.6066554902
15870,236559.2486990511
1871,172645.4327128819
5770,166515.60617502008
13196,132161.67151764713
7633,202049.55911318056
10699,203432.35090047758
15470,199789.9958259798
1903,491661.81585594965
13860,235133.04274806954
7649,275037.39652652555
11043,197519.20312265956
2922,226060.70308270387
7538,286283.7003405644
9477,117873.49196572897
117,453066.06919421616
1457,251104.68436557168
7082,178787.99228136166
3053,250102.38691119073
12522,113729.34500693149
5744,384190.36536232283
13566,330145.3584214153
1464,141740.61780420397
3852,158495.18440595624
9557,232337.89478004837
14719,360489.15302337345
13978,162737.1986011636
3286,155004.13821482167
13019,337469.7483637412
1421,163156.06536377774
13502,187305.1690955167
14811,149184.5388848373
9297,293869.6245679216
7749,440006.89707624976
16555,146197.09815967793
14576,180625.66360662327
12766,161844.81934154153
4679,166261.69225751894
10033,195070.37070983916
11231,215865.9388375453
15112,151169.34328241108
10617,176464.19692049467
2175,174077.46685129398
16502,483401.0071758099
10106,187001.9356237967
12561,159467.17829079446
15907,273042.6747094083
8069,121293.34517220245
8316,126689.9744184744
12343,244749.36292589523
12092,133438.2473953224
1527,174350.13980745798
10010,240825.99367807677
655,106808.98061048276
10549,157254.99593183727
3248,117173.77793449243
13499,285704.45850277395
14959,216065.88827021138
6070,160562.47028734945
11360,254013.48548479675
12102,211967.01890236724
11870,321618.5418530821
3713,102579.60990259514
3230,154734.27641425026
7742,236668.5232774695
15092,343605.63646305416
8728,281794.93616692803
3386,162295.8317177742
9409,146293.7652357455
16545,261016.61404068253
3127,167777.66232074823
11344,180174.47344918965
2112,225147.84540551968
7310,191071.12171282215
6313,226930.22742282416
3681,392877.83653779473
5114,381143.7143843936
270,155734.8009002185
14350,175630.63214969536
12223,341353.9886526786
1066,159111.21028327648
16116,334815.1157182681
11410,482687.3082879609
4088,156005.1561586864
5956,188750.42222044076
14669,156703.50300764482
13871,142757.41517334786
4126,255084.76305544077
12114,209623.33568972317
16607,157327.28572050153
4266,246454.07259133595
13518,193887.9018317881
11856,284798.0314619024
3885,255645.81640241193
8891,153931.54452664385
4964,162202.0462898665
7696,169722.948560996
6894,124632.7933071796
9766,155196.35235196986
4800,158590.93020268207
2840,199503.5521764681
4743,171585.47190074742
13562,440795.51827519643
8301,218591.0921181078
5405,177550.15333783822
1535,168396.65456537475
9073,127356.99209144096
1698,341624.10854524607
12262,247217.57806856502
6794,197078.15311941534
12701,184665.4515696091
8432,180862.80052738872
13540,136933.82547504138
8629,153653.45277763417
1440,185737.10326430065
8596,210466.23019004686
9575,296968.56512246805
14976,104882.97629036046
3149,219964.2279299482
5157,181645.33781068283
10748,202506.8823959956
9719,376737.08907747484
6376,185000.14267932344
9733,186201.85571210887
4749,182437.4578015522
4994,370795.6077873513
538,192665.30372258698
5512,140650.28495609804
9778,156407.87910000223
9761,153126.11516807284
3174,377992.57684869156
13429,186930.15110139197
10467,71053.45505510415
14129,202120.00440925203
13608,276813.43944681995
11106,153524.3984208223
12048,176990.73674327717
1054,340513.86836782465
3582,253283.60426540888
1566,152547.4314146701
11529,148787.54946526786
11859,151112.83425851306
10582,152947.5957608781
14907,434409.7972078228
14039,168310.86334894758
10489,170605.64006523538
3331,315590.3590832466
10153,247722.0039385996
5271,166777.29522467696
11871,387406.8112115016
776,138241.8170320874
3994,163509.26814820987
9433,72211.52003831693
14275,146168.2549711784
8030,260187.88703407263
8169,260110.7367330936
8053,188982.9724701508
4822,236687.06740273404
13197,234355.20660320876
13634,267160.2122373289
8951,195549.82099183966
12176,255294.53819723096
15471,146638.43396897192
14962,146042.37954923816
12512,133243.20836056312
8697,468881.84939071455
7095,215247.15004054928
13639,201224.42351353413
16660,176702.5363962398
5848,148507.41930912627
5386,184142.6191614576
10880,304818.699235748
3954,184308.577252007
13426,315904.0854483491
5966,206078.92863004797
16315,256642.33876634866
7455,182379.9631442575
11071,239682.0167215595
14740,209876.10287883386
16087,193952.08542083827
8931,257578.27348875444
15289,199319.0412756245
16089,250897.1215725625
12128,177108.58277284208
4724,224657.14077858266
8585,201852.53017292463
7188,236114.45943374737
5423,173469.95135705316
10488,214262.97560524274
5980,225486.47479216766
8376,258426.75103607806
12397,153278.39091545076
16496,182886.577618024
4891,207423.80568854258
9710,152601.82598032107
6339,169794.47854485761
244,196575.57777513293
5002,236511.37008993333
5358,189966.19737602118
7636,153795.37706015128
9361,321815.97582826315
3601,164473.98598044238
15755,163104.1456945625
172,176379.51414141722
3037,321567.2594086908
577,219027.0212223986
3607,186217.57272125492
2515,123098.59849716091
10413,164195.67070486865
10511,233392.5288725295
4637,405941.675854777
12736,284747.8004111262
9534,241779.5598620901
11641,175886.9010612105
10419,265188.2049400765
15313,178788.73816939956
14915,202688.50479695486
12409,396486.8027223087
9405,129368.27993396648
14066,206169.6453031279
14108,191799.0767488785
11931,231790.59523874134
11464,303916.830458258
926,148682.80945127472
11190,221898.6639329152
10260,176820.66201263602
12712,203739.54051102125
1234,235485.25376331137
11608,105143.3685546792
3776,244201.81087046396
4881,219010.2631040882
10266,230148.01085821053
3262,236083.62403755262
3576,389128.3572582943
16604,389017.80640393903
8041,173756.2256033346
10691,248959.74027763985
8357,188905.9657543565
11661,150222.3364150114
4453,234371.2195504973
15936,219182.44279567414
8463,242001.36121994068
15770,234604.803670937
466,175543.6476109396
14965,90442.2854186388
11227,173067.03975740485
9894,295428.19064438017
11746,192882.88562584048
4118,150983.99644814682
756,352638.11215329746
15589,199663.75620856907
109,350430.0940424515
5778,210370.34241024542
1731,121661.83489548591
3450,153689.11153941232
2961,194229.66757539127
222,169614.97987333074
11454,292607.4449080842
7339,178092.12019196848
12096,104984.59531736874
14074,207837.5117789335
4058,435136.96569826856
6603,271508.0875363902
3289,121450.28055087749
16681,271054.1604010406
8200,304557.88024595514
3343,200787.69082777953
7802,185181.3593779951
2082,402503.0521867429
217,253378.49568548403
1720,185457.7492501974
7224,246758.5156398381
6176,140681.29757769167
12571,259183.83064224862
16666,305992.32576255803
8908,195190.81565657802
6914,180213.26656971616
5428,199227.47395023608
381,197219.45248007553
3991,185834.96143673273
16365,276043.1405884435
1046,198771.5290374418
391,151212.35371879285
9212,342883.7150876014
3022,191409.9952734872
9961,133439.58726272875
6764,208608.136552195
7720,172223.25471368278
4809,245000.356169627
8877,299275.9907867014
7817,181447.8825906461
10614,108548.8144609707
5553,223710.4663977479
16488,135951.60076540595
11002,163838.43294067177
13592,280752.9999962932
15050,226540.99729675194
13553,291386.63270642265
9041,214123.6340209309
5461,409060.74955079425
16274,330424.37423332926
2138,130973.41224383505
6245,181483.69692071725
8245,162209.17943149462
6491,217338.83704764853
13218,201425.31193846767
13101,113783.11943752682
10462,148258.5287784708
4079,187044.36859495303
1506,442201.6841211409
14107,125728.75769941373
12215,281868.9335105865
11576,335909.82519216853
10567,226427.7923618414
12713,216865.07242872706
1468,407972.4117470747
2549,266421.8423909861
4172,218484.2142737232
12380,234299.74260740812
3513,106067.52096510344
8165,253998.68567506663
1127,205486.47941675584
14601,374256.37811071647
15526,318971.76929277484
986,252890.76650004432
14968,223655.43476489806
9348,226825.95552641808
6317,286462.2139592528
7497,84020.25681547774
5079,335980.16598956304
528,171236.7439716728
10964,150470.17173117294
5812,320635.06826859224
11022,217217.2498213732
16251,136326.59107203715
5863,116971.60523997022
8664,217965.362972856
5396,222555.48309680342
6917,244480.80833086523
12776,126515.00250700432
473,238637.46094723733
13333,228846.56129425642
13023,233715.58248905925
7357,222380.83588498403
10955,424960.6810399553
11914,348003.3252938134
12535,176851.02470982066
11205,176203.9894576474
13209,190808.45396014123
16119,333213.5198061351
2174,228869.2602698314
4834,211556.16396273213
10151,196734.84094525303
5584,204176.9042444986
6672,213344.1680566479
12858,294366.57740926417
5106,172463.96114497766
8884,192930.50174130753
13766,159370.3023571612
12556,129426.89688372522
12910,212274.867757421
6258,127179.66492863448
7100,240259.19149305267
1793,177427.25245268206
3335,191859.50858003675
12835,212184.45778525752
10591,162072.379882553
15707,213086.22827513656
16389,162281.64037003595
7440,322979.78370930767
6293,180771.50217652638
3937,204620.74883944253
16527,196318.84497520316
5102,262460.9807363823
10734,338312.89248448086
7986,162573.97979125605
6495,108963.75057596357
9571,224283.72220642254
5131,213182.26389741362
10761,341415.99557762657
143,391282.30401753314
13829,178271.1765241498
13662,254465.54150714554
1771,148186.9095188762
5448,196527.7172486294
8594,165881.86393520705
12038,258307.69365450743
16471,153337.46423435473
16764,152764.3540221087
1282,172801.40102573496
15101,245710.0955371508
9473,154531.68904375494
2324,402462.0355434965
14448,255740.8498599081
6000,72661.01699268674
2077,154473.3631383805
12960,221224.83786045457
15837,199527.2910149384
8805,235650.58187103385
9987,239198.23632253497
1580,245409.49655592174
11089,127209.49469031753
10926,238166.4612970466
12773,425452.3750064302
6490,257576.23095126855
10858,129482.25967617365
2831,120457.43113921693
16326,152765.05672265487
371,229601.75125530575
8852,184043.14511598882
6713,290137.06161642954
4230,202212.86784346055
3639,222054.4900318697
3642,201954.05947575343
5149,206195.54921777078
2861,193525.3711826437
13300,107982.57474555135
2807,351843.565770191
5919,108034.69393336234
12716,494373.5795299902
4271,241652.01268518006
16055,267380.216397231
3747,283695.9662374708
5857,274370.81016353413
6884,346346.56707188924
16027,292014.49763506936
3512,335398.3986209989
5181,201442.0185806269
16732,285269.75428091653
1908,178288.23299629864
12082,173294.96980063638
7286,136171.79711001698
8216,153870.7931026243
6929,332264.71003939165
3950,348858.4183348627
12479,169638.92944715905
877,138352.57622261796
1366,191827.3287608288
384,136618.51912188015
5767,200456.71173929446
6910,160731.7475342502
187,192030.95352066527
10164,308174.33698007074
8603,242205.77824439324
15834,195085.93389494438
3078,132412.06957018998
3479,263467.5160426806
6671,281919.0479327316
6078,182072.65281333248
16271,148353.33562993928
16191,172853.74046543665
11544,210072.75511569311
7781,188963.94349156533
14918,298334.70818334894
6238,203335.85389903048
12989,201065.78926641925
11907,179670.4470572074
9696,157698.1473740144
14084,336180.16747634416
3895,160288.39476634457
4367,182875.41507181255
8453,67640.10989418431
7638,330909.7123529674
8373,256260.13923108325
4674,177969.9472116445
15787,145567.97486858285
5903,283693.57269612607
13679,204718.86936471204
9018,324801.315282551
15823,289230.8382662444
13289,150463.1239128676
9896,193250.69415116636
14436,197805.97079795637
5547,250007.30404892957
4048,364577.3023132726
16579,202314.4742484765
8550,218329.32732685382
9385,280926.39931440074
5242,184980.5336090768
31,206612.9258561786
6144,302236.14722260716
3990,218503.44772646957
2523,115761.91181481023
12608,267498.6505251968
7234,187068.21031470603
15264,208419.3056135701
9623,209087.96219459752
3161,330376.77902667737
7425,105847.94416378393
13021,277683.0636329169
4044,154871.21290291633
15411,239052.20392385143
979,290841.76259794814
5514,237024.53862968285
4817,167066.19684647588
2115,195725.50939609384
10571,287453.6421700237
8992,253805.25269612198
15546,184050.01862195245
11359,152877.64723680037
11972,200542.685723206
12838,184742.75807495325
5948,126468.09398643697
422,306703.8832231825
4855,155762.1519593423
16197,109364.20612412691
8926,436775.0636914215
5703,189288.65254922464
8848,212985.35416382775
7039,300195.6797632429
3806,163606.4514296028
15154,221774.99584157605
13132,249697.42468704074
7438,207298.17433297084
4398,274933.97357829235
2440,195226.29537214097
3751,147916.86448029027
1476,176757.5794624934
2264,293150.001294452
16444,158765.41735318778
10704,166963.0343989722
4033,148076.05464241322
4508,118532.61835839644
16290,249520.11734489177
10387,226642.25096483174
5457,152141.5942354885
4910,298268.24253186793
7451,201316.73004132177
10732,174181.93231964242
8015,152874.1863398303
6148,184126.96849904215
5892,248518.7100755677
7825,222666.4814199612
6851,225220.2306503278
6633,199314.95187480305
2139,255429.6532616186
10213,288534.15068738523
2830,213746.1204161891
13907,135294.52377551317
15897,357915.6165044427
8311,186121.35644300314
14230,206134.56823098852
3878,204922.2915544822
13732,168094.07453582063
12110,182580.00950251785
10675,340643.7639675317
12946,131022.515675661
16754,219927.94884483915
4394,262943.3735006773
16728,171969.8631348556
14378,325439.4372391907
9949,175556.5443013811
994,168555.5230560777
13258,152532.80673623312
5883,363465.1409811256
6933,321668.39477048645
13193,215364.5795493962
13286,168778.40126504586
13407,397531.71115323267
7512,127020.74119672361
7221,214238.4062651671
14428,172978.4175436102
1740,198607.04828040348
3,144228.13593730456
12952,217492.82564641623
11537,143744.23921911372
2558,145002.8650135047
14081,270435.90768630826
3517,192180.25276121052
7149,228527.9359825978
15777,113481.99880822972
8995,226001.89685813984
826,418778.07412970084
509,270654.17167424667
14875,303742.0670580345
6591,175679.851881153
11283,103668.49953941625
9897,246516.86447054357
14902,175851.0108982848
14291,200580.39333094764
3162,238675.78976946577
4206,195615.2353449496
11580,200463.14666849168
2007,289262.43215672096
14939,341044.55443731666
13572,246558.6331159543
10720,160073.29180332873
